id,block_number,tkn_pair,oracle_price,time
127898,7238745,tBTC/USD,8317616211671,1743342800
127878,7238676,tBTC/USD,8278076645865,1743341961
127831,7238630,tBTC/USD,8278076645865,1743341360
127802,7237977,tBTC/USD,8279370240415,1743332806
127793,7237559,tBTC/USD,8326332037506,1743327167
127755,7236192,tBTC/USD,8283385224903,1743309328
127741,7235904,tBTC/USD,8315158653527,1743305567
127740,7235894,tBTC/USD,8270139348810,1743305447
127739,7235808,tBTC/USD,8318050242940,1743304246
127719,7235282,tBTC/USD,8273428014642,1743297408
127560,7234368,tBTC/USD,8229919322152,1743285440
127504,7234258,tBTC/USD,8243652887424,1743284001
127500,7234230,tBTC/USD,8231423696190,1743283641
127497,7234201,tBTC/USD,8226494013390,1743283281
127493,7234151,tBTC/USD,8214748271484,1743282640
127481,7233855,tBTC/USD,8256540490426,1743278844
127468,7233799,tBTC/USD,8213416549801,1743278121
127466,7233739,tBTC/USD,8198139332592,1743277360
127460,7233603,tBTC/USD,8239695711105,1743275600
127436,7233390,tBTC/USD,8226619852908,1743272801
127417,7233298,tBTC/USD,8227075208973,1743271599
127411,7233259,tBTC/USD,8180080800338,1743271121
127386,7233162,tBTC/USD,8222326827241,1743269800
127334,7233094,tBTC/USD,8159777019606,1743268960
127307,7232973,tBTC/USD,8205772587120,1743267400
127304,7232938,tBTC/USD,8253059464081,1743266928
127250,7232659,tBTC/USD,8209925311482,1743263327
127249,7232651,tBTC/USD,8281894258609,1743263207
127228,7232471,tBTC/USD,8230831463206,1743260807
127181,7232007,tBTC/USD,8274447998338,1743254567
127124,7231830,tBTC/USD,8205363752197,1743252207
127104,7231749,tBTC/USD,8247570830836,1743251206
127095,7231685,tBTC/USD,8202030550685,1743250287
127077,7231609,tBTC/USD,8205194353697,1743249321
127074,7231590,tBTC/USD,8215403787188,1743249081
127065,7231571,tBTC/USD,8215403787188,1743248841
127061,7231538,tBTC/USD,8232449168551,1743248360
127055,7231528,tBTC/USD,8210370819068,1743248248
127036,7231486,tBTC/USD,8277487606786,1743247647
127032,7231479,tBTC/USD,8319104122183,1743247527
127020,7231457,tBTC/USD,8271048692093,1743247288
127006,7231341,tBTC/USD,8294545796036,1743245686
126958,7231040,tBTC/USD,8336583318005,1743241720
126924,7230882,tBTC/USD,8383701790895,1743239567
126779,7230114,tBTC/USD,8340518400472,1743229480
126756,7230025,tBTC/USD,8392116842927,1743228320
126752,7229894,tBTC/USD,8381165759586,1743226641
126744,7229756,tBTC/USD,8395919984165,1743224849
126721,7229472,tBTC/USD,8400942098082,1743221007
126652,7228779,tBTC/USD,8394227453732,1743211840
126640,7228685,tBTC/USD,8454420725519,1743210527
126617,7228085,tBTC/USD,8407159257488,1743202647
126601,7227726,tBTC/USD,8381468244976,1743197842
126594,7227617,tBTC/USD,8357919264189,1743196407
126590,7227586,tBTC/USD,8350957316894,1743196000
126580,7227524,tBTC/USD,8395957056451,1743195201
126567,7227389,tBTC/USD,8367304408273,1743193400
126560,7227271,tBTC/USD,8347484910463,1743191807
126491,7226875,tBTC/USD,8391603153099,1743186413
126485,7226788,tBTC/USD,8398904508381,1743185320
126422,7226462,tBTC/USD,8347956492659,1743181000
126329,7226016,tBTC/USD,8396383178380,1743175161
126318,7225765,tBTC/USD,8410656034944,1743171760
126310,7225703,tBTC/USD,8453681044145,1743170968
126291,7225630,tBTC/USD,8507967945357,1743170001
126242,7225491,tBTC/USD,8518199586673,1743168160
126213,7225459,tBTC/USD,8470575619470,1743167727
126196,7225405,tBTC/USD,8500232772607,1743167008
126189,7225385,tBTC/USD,8490162909090,1743166727
126184,7225375,tBTC/USD,8443543653826,1743166608
125893,7224261,tBTC/USD,8501494319156,1743151840
125892,7224252,tBTC/USD,8426901024733,1743151726
125878,7224175,tBTC/USD,8498276224302,1743150687
125857,7224111,tBTC/USD,8515173688579,1743149799
125855,7224106,tBTC/USD,8563407577595,1743149727
125849,7224094,tBTC/USD,8563407577595,1743149566
125847,7224088,tBTC/USD,8499456171795,1743149480
125839,7224071,tBTC/USD,8485401819549,1743149247
125831,7224019,tBTC/USD,8492664791942,1743148486
125827,7223994,tBTC/USD,8536687100385,1743148167
125808,7223830,tBTC/USD,8558688894482,1743145966
125806,7223812,tBTC/USD,8607392172080,1743145726
125797,7223803,tBTC/USD,8535835542681,1743145606
125779,7223708,tBTC/USD,8581521406973,1743144328
125751,7223537,tBTC/USD,8574947837549,1743142040
125743,7223479,tBTC/USD,8557762930902,1743141280
125674,7223166,tBTC/USD,8602975424674,1743137208
125662,7223149,tBTC/USD,8772027930666,1743136967
125387,7220771,tBTC/USD,8688606270550,1743105520
125384,7220685,tBTC/USD,8735905792905,1743104326
125331,7220355,tBTC/USD,8680588027705,1743100008
125327,7220259,tBTC/USD,8683960404426,1743098720
125306,7219968,tBTC/USD,8680325230600,1743094760
125285,7219803,tBTC/USD,8685984361506,1743092607
125279,7219760,tBTC/USD,8672698706993,1743092000
125263,7219615,tBTC/USD,8695416923426,1743090081
125246,7219507,tBTC/USD,8709374815547,1743088641
125234,7219439,tBTC/USD,8685403559760,1743087681
125230,7219422,tBTC/USD,8694198934572,1743087441
125193,7219340,tBTC/USD,8646191906061,1743086327
125159,7219138,tBTC/USD,8600345755169,1743083682
125157,7219090,tBTC/USD,8680091457447,1743083080
125156,7219072,tBTC/USD,8634475642178,1743082846
125147,7219063,tBTC/USD,8680091457447,1743082720
125143,7219054,tBTC/USD,8634475642178,1743082606
125141,7219045,tBTC/USD,8680091457447,1743082480
125132,7219015,tBTC/USD,8634475642178,1743082127
125011,7218453,tBTC/USD,8686121778069,1743074920
124989,7218161,tBTC/USD,8736217408715,1743071127
124986,7218145,tBTC/USD,8722724201778,1743070881
124901,7217338,tBTC/USD,8724541893031,1743060327
124899,7217315,tBTC/USD,8723478859931,1743060046
124898,7217296,tBTC/USD,9131265244835,1743059806
124859,7216688,tBTC/USD,8718032341929,1743052000
124857,7216669,tBTC/USD,8990348103815,1743051766
124833,7216035,tBTC/USD,8746281949989,1743043606
124791,7215734,tBTC/USD,8702199532931,1743039647
124700,7215251,tBTC/USD,8655088422023,1743033441
124661,7215123,tBTC/USD,8627739609518,1743031720
124574,7214852,tBTC/USD,8682564266813,1743028168
124567,7214834,tBTC/USD,8682564266813,1743027920
124562,7214752,tBTC/USD,8682564266813,1743026848
124554,7214643,tBTC/USD,8682564266813,1743025407
124534,7214472,tBTC/USD,8689869523638,1743023121
124517,7214324,tBTC/USD,8684343911103,1743021202
124513,7214230,tBTC/USD,8658232594292,1743019966
124512,7214220,tBTC/USD,8725008014396,1743019846
124510,7214211,tBTC/USD,8673957162695,1743019726
124495,7214034,tBTC/USD,8620605396328,1743017320
124494,7214027,tBTC/USD,8572418644364,1743017206
124493,7214017,tBTC/USD,8659241288168,1743017087
124484,7213968,tBTC/USD,8587554452647,1743016487
124440,7213745,tBTC/USD,8641964768423,1743013602
124331,7212804,tBTC/USD,8667813961119,1743001360
124324,7212744,tBTC/USD,8619809795064,1743000640
124288,7212580,tBTC/USD,8666311774132,1742998521
124283,7212533,tBTC/USD,8666311774132,1742997922
124264,7212359,tBTC/USD,8736602201122,1742995641
124256,7212312,tBTC/USD,8744714325593,1742995041
124030,7211311,tBTC/USD,8773772730817,1742981967
124025,7211235,tBTC/USD,8778942441690,1742981007
124023,7211224,tBTC/USD,8774669168964,1742980840
124020,7211211,tBTC/USD,9256711417933,1742980647
123995,7210729,tBTC/USD,8770963373333,1742974400
123991,7210702,tBTC/USD,8760628084278,1742974048
123988,7210694,tBTC/USD,8762158174677,1742973927
123938,7210124,tBTC/USD,8730134371232,1742966566
123932,7209726,tBTC/USD,8682677207377,1742961400
123913,7209255,tBTC/USD,8731607031955,1742955160
123912,7209246,tBTC/USD,8790916883630,1742955049
123871,7208967,tBTC/USD,8737285507818,1742951481
123868,7208940,tBTC/USD,8757646228433,1742951128
123860,7208779,tBTC/USD,8727165459503,1742948961
123856,7208609,tBTC/USD,8720424564423,1742946808
123840,7208401,tBTC/USD,8719705013137,1742944041
123836,7208341,tBTC/USD,8722295233113,1742943328
123825,7208133,tBTC/USD,8748273850209,1742940561
123810,7207987,tBTC/USD,8786463323660,1742938642
123800,7207933,tBTC/USD,8771702196437,1742937927
123780,7207883,tBTC/USD,8790337804637,1742937322
123743,7207767,tBTC/USD,8745276771538,1742935840
123734,7207758,tBTC/USD,8796654958543,1742935726
123724,7207751,tBTC/USD,8745276771538,1742935640
123714,7207740,tBTC/USD,8796654958543,1742935486
123712,7207732,tBTC/USD,8745276771538,1742935401
123710,7207718,tBTC/USD,8745276771538,1742935240
123709,7207674,tBTC/USD,8796654958543,1742934646
123708,7207667,tBTC/USD,8745276771538,1742934560
123704,7207649,tBTC/USD,8833654847670,1742934327
123700,7207558,tBTC/USD,8745276771538,1742933080
123699,7207539,tBTC/USD,8793426360606,1742932846
123689,7207531,tBTC/USD,8745276771538,1742932720
123684,7207524,tBTC/USD,8792568299158,1742932606
123683,7207515,tBTC/USD,8745276771538,1742932480
123682,7207507,tBTC/USD,8791536860629,1742932367
123670,7207366,tBTC/USD,8745276771538,1742930560
123666,7207341,tBTC/USD,8789733207148,1742930206
123664,7207335,tBTC/USD,8745276771538,1742930121
123659,7207325,tBTC/USD,8745276771538,1742930001
123645,7207123,tBTC/USD,8764222591282,1742927320
123593,7206476,tBTC/USD,8754615854557,1742918740
123503,7206106,tBTC/USD,8779994904546,1742913944
123447,7205826,tBTC/USD,8728539978244,1742910219
123446,7205808,tBTC/USD,8773053123537,1742909985
123367,7205331,tBTC/USD,8718932704213,1742903738
123366,7205323,tBTC/USD,8767093633002,1742903626
123332,7205246,tBTC/USD,8721878005614,1742902664
123279,7204699,tBTC/USD,8675227511118,1742895464
123163,7203211,tBTC/USD,8628709502010,1742874698
123133,7202678,tBTC/USD,8675651863865,1742866778
123124,7202373,tBTC/USD,8742142869139,1742862458
123095,7202079,tBTC/USD,8698252251242,1742858498
123032,7201786,tBTC/USD,8754838843937,1742854658
123012,7201620,tBTC/USD,8814156823835,1742852505
122992,7201427,tBTC/USD,8764104327721,1742849978
122917,7200453,tBTC/USD,8810209263164,1742837024
122881,7200252,tBTC/USD,8760148614538,1742834379
122858,7200095,tBTC/USD,8807936766093,1742832341
122771,7199623,tBTC/USD,8813188446639,1742826099
122764,7199579,tBTC/USD,8769192238985,1742825506
122683,7199038,tBTC/USD,8722785750774,1742818298
122668,7198973,tBTC/USD,8767235694078,1742817458
122476,7198013,tBTC/USD,8714468061016,1742804378
122461,7197932,tBTC/USD,8664355667067,1742803305
122396,7197463,tBTC/USD,8710320597657,1742796818
122361,7197107,tBTC/USD,8657431171130,1742791904
122358,7197070,tBTC/USD,8576273009762,1742791419
122357,7197062,tBTC/USD,8644317953674,1742791305
122356,7197052,tBTC/USD,8576273009762,1742791178
122354,7197035,tBTC/USD,8652361845522,1742790945
122347,7196983,tBTC/USD,8576273009762,1742790218
122342,7196974,tBTC/USD,8640598092646,1742790105
122305,7196946,tBTC/USD,8576273009762,1742789739
122300,7196932,tBTC/USD,8663744255067,1742789505
122291,7196917,tBTC/USD,8576273009762,1742789259
122279,7196893,tBTC/USD,8620876285896,1742788905
122278,7196885,tBTC/USD,8576273009762,1742788779
122277,7196876,tBTC/USD,8647404552992,1742788665
122268,7196694,tBTC/USD,8577314662442,1742786139
122250,7196396,tBTC/USD,8533248255033,1742781939
122110,7195956,tBTC/USD,8581389903541,1742775825
122075,7195658,tBTC/USD,8536411315653,1742771505
122050,7195588,tBTC/USD,8493821923873,1742770544
122013,7195431,tBTC/USD,8542795219834,1742768385
121705,7193811,tBTC/USD,8495484057546,1742745940
121703,7193801,tBTC/USD,8503306465605,1742745825
121565,7192546,tBTC/USD,8458686391386,1742728298
121524,7192319,tBTC/USD,8413107550447,1742725065
121523,7192313,tBTC/USD,8567421949891,1742724944
121509,7192148,tBTC/USD,8420271000485,1742722665
121508,7192141,tBTC/USD,8466726039069,1742722545
121432,7190491,tBTC/USD,8414299268824,1742699258
121334,7189717,tBTC/USD,8365034058025,1742688579
121323,7189699,tBTC/USD,8140125296344,1742688345
121042,7187654,tBTC/USD,8391581041230,1742659540
120824,7186008,tBTC/USD,8409928040371,1742636624
120822,7185987,tBTC/USD,8456337976417,1742636264
120726,7184243,tBTC/USD,8412248812269,1742612266
120706,7183760,tBTC/USD,8364051104199,1742605545
120617,7182827,tBTC/USD,8420463801423,1742592339
120562,7182287,tBTC/USD,8376135674421,1742584785
120542,7182182,tBTC/USD,8427601762549,1742583345
120425,7181586,tBTC/USD,8380679332750,1742574939
120421,7181457,tBTC/USD,8329810725133,1742573140
120419,7181421,tBTC/USD,8341257393124,1742572658
120379,7180993,tBTC/USD,8383953363862,1742566784
120368,7180881,tBTC/USD,8335208041913,1742565225
120342,7180861,tBTC/USD,8254772675074,1742564984
120341,7180843,tBTC/USD,8342332108032,1742564742
120338,7180826,tBTC/USD,8300576254642,1742564505
120261,7180605,tBTC/USD,8348910901705,1742561384
120066,7179837,tBTC/USD,8411721061016,1742550704
120030,7179583,tBTC/USD,8369452146647,1742547218
120029,7179549,tBTC/USD,8306539833103,1742546738
120011,7179500,tBTC/USD,8373831916377,1742546024
119955,7179437,tBTC/USD,8306539833103,1742545178
119950,7179429,tBTC/USD,8363983104718,1742545065
119939,7179386,tBTC/USD,8306539833103,1742544458
119938,7179371,tBTC/USD,8363983104718,1742544224
119936,7179363,tBTC/USD,8306539833103,1742544105
119878,7178924,tBTC/USD,8392708378515,1742538098
119770,7177366,tBTC/USD,8440891622484,1742516258
119684,7176899,tBTC/USD,8397630140207,1742509658
119658,7176485,tBTC/USD,8443947423354,1742503664
119605,7176162,tBTC/USD,8383074898966,1742499218
119604,7176155,tBTC/USD,8317244854038,1742499105
119603,7176090,tBTC/USD,8383074898966,1742498138
119602,7176079,tBTC/USD,8317244854038,1742498024
119475,7175384,tBTC/USD,8393080259048,1742488304
119467,7175277,tBTC/USD,8450075338906,1742486741
119452,7175178,tBTC/USD,8465583829333,1742485425
119448,7175153,tBTC/USD,8512664667099,1742485058
119351,7174763,tBTC/USD,8565554225490,1742479658
119349,7174737,tBTC/USD,8512695060940,1742479304
119348,7174729,tBTC/USD,8558352829461,1742479179
119343,7174713,tBTC/USD,8499902503977,1742478944
119341,7174695,tBTC/USD,8563228157223,1742478698
119249,7173882,tBTC/USD,8501639156818,1742466099
119227,7173813,tBTC/USD,8558707717960,1742465018
119192,7173596,tBTC/USD,8603019922077,1742461424
118694,7171796,tBTC/USD,8554973599280,1742435263
118601,7171542,tBTC/USD,8607767477137,1742431898
118595,7171444,tBTC/USD,8661367367451,1742430578
118591,7171390,tBTC/USD,8708077938973,1742429864
118559,7171206,tBTC/USD,8662442120817,1742427464
118523,7170988,tBTC/USD,8616526291173,1742424578
118454,7170600,tBTC/USD,8553886858151,1742419538
118380,7170078,tBTC/USD,8504311494138,1742412458
118333,7169971,tBTC/USD,8556096919377,1742411019
118328,7169943,tBTC/USD,8498825171528,1742410658
118291,7169794,tBTC/USD,8422578720486,1742408618
118285,7169777,tBTC/USD,8371813168454,1742408385
118277,7169767,tBTC/USD,8422578720486,1742408258
118276,7169758,tBTC/USD,8380597009778,1742408144
118275,7169749,tBTC/USD,8478553106290,1742408024
118263,7169611,tBTC/USD,8415352759494,1742406224
118245,7169169,tBTC/USD,8458907429777,1742400352
118243,7169127,tBTC/USD,8469502447388,1742399744
118217,7168886,tBTC/USD,8420535096431,1742396499
118164,7168768,tBTC/USD,8375997101885,1742394944
118123,7168674,tBTC/USD,8423799929823,1742393738
118122,7168657,tBTC/USD,8361838191901,1742393499
118025,7168564,tBTC/USD,8405913251845,1742392298
117990,7168491,tBTC/USD,8364086663631,1742391338
117989,7168485,tBTC/USD,8467093136729,1742391224
117972,7168418,tBTC/USD,8401382360669,1742390378
117946,7168088,tBTC/USD,8357717979190,1742386058
117945,7168068,tBTC/USD,8415480408761,1742385818
117894,7167888,tBTC/USD,8366693642970,1742383298
117891,7167872,tBTC/USD,8280760706755,1742383058
117874,7167689,tBTC/USD,8342412644220,1742380658
117869,7167671,tBTC/USD,8263394979573,1742380426
117806,7167038,tBTC/USD,8324307033570,1742371905
117766,7166642,tBTC/USD,8282149778415,1742366619
117757,7166632,tBTC/USD,8334185990644,1742366505
117746,7166469,tBTC/USD,8282149778415,1742364338
117740,7166440,tBTC/USD,8333193055870,1742363985
117628,7165633,tBTC/USD,8270705209152,1742353184
117627,7165606,tBTC/USD,8315469876842,1742352824
117602,7165255,tBTC/USD,8263521371834,1742348018
117579,7165069,tBTC/USD,8311976268585,1742345498
117517,7164518,tBTC/USD,8251170272335,1742338182
117472,7164058,tBTC/USD,8207731109160,1742331939
117454,7163958,tBTC/USD,8153964316996,1742330618
117453,7163949,tBTC/USD,7965026054748,1742330504
117452,7163940,tBTC/USD,8041028954374,1742330385
117451,7163930,tBTC/USD,8153964316996,1742330259
117449,7163922,tBTC/USD,8096964700070,1742330144
117400,7163594,tBTC/USD,8153964316996,1742325818
117399,7163584,tBTC/USD,8196440967443,1742325704
117313,7162913,tBTC/USD,8138343101741,1742316819
117307,7162789,tBTC/USD,8180566701233,1742315144
117293,7162706,tBTC/USD,8138714754498,1742313941
117259,7162541,tBTC/USD,8159016787542,1742311658
117258,7162533,tBTC/USD,8108733311411,1742311544
117211,7162312,tBTC/USD,8156354581987,1742308665
117186,7162137,tBTC/USD,8112556171815,1742306384
117166,7162074,tBTC/USD,8158390745811,1742305538
117063,7161669,tBTC/USD,8227258501132,1742300138
116780,7160317,tBTC/USD,8273019503251,1742281779
116777,7160238,tBTC/USD,8219124027433,1742280699
116768,7160078,tBTC/USD,8266835918566,1742278670
116665,7158782,tBTC/USD,8308493514965,1742261624
116511,7157458,tBTC/USD,8362459579703,1742244223
116484,7157397,tBTC/USD,8421700815189,1742243378
116483,7157389,tBTC/USD,8370534311326,1742243264
116463,7157233,tBTC/USD,8456371553207,1742241218
116454,7157224,tBTC/USD,8380008315812,1742241104
116439,7156954,tBTC/USD,8441922648562,1742237504
116406,7156619,tBTC/USD,8389736106206,1742233064
116383,7156199,tBTC/USD,8336275653655,1742227541
116267,7155335,tBTC/USD,8299963525817,1742216258
116266,7155326,tBTC/USD,8355185362053,1742216144
116240,7155280,tBTC/USD,8307339023076,1742215539
116239,7155270,tBTC/USD,8356433005834,1742215424
116218,7155206,tBTC/USD,8307339023076,1742214578
116211,7155159,tBTC/USD,8355185362053,1742213983
116209,7155141,tBTC/USD,8307339023076,1742213738
116207,7155122,tBTC/USD,8355185362053,1742213504
116136,7154630,tBTC/USD,8307426141078,1742207019
116126,7154391,tBTC/USD,8350982035688,1742203778
116036,7153291,tBTC/USD,8299008173114,1742189144
116012,7152870,tBTC/USD,8344428196254,1742183619
115978,7152307,tBTC/USD,8301109657858,1742176064
115977,7152297,tBTC/USD,8231197674408,1742175939
115974,7152241,tBTC/USD,8276299668903,1742175224
115973,7152224,tBTC/USD,8231197674408,1742174978
115972,7152216,tBTC/USD,8293869833070,1742174862
115971,7152207,tBTC/USD,8231197674408,1742174741
115970,7152188,tBTC/USD,8281334611583,1742174504
115968,7152162,tBTC/USD,8231197674408,1742174139
115967,7152156,tBTC/USD,8288663744121,1742174026
115965,7152146,tBTC/USD,8231197674408,1742173898
115963,7152120,tBTC/USD,8295251108523,1742173544
115962,7152110,tBTC/USD,8231197674408,1742173418
115961,7152105,tBTC/USD,8298452811465,1742173308
115959,7152072,tBTC/USD,8231197674408,1742172938
115957,7152063,tBTC/USD,8281546405030,1742172825
115935,7151939,tBTC/USD,8231197674408,1742171139
115933,7151930,tBTC/USD,8300436457554,1742171024
115927,7151748,tBTC/USD,8232484906875,1742168505
115901,7151613,tBTC/USD,8183320173885,1742166704
115865,7151362,tBTC/USD,8224847539734,1742163338
115820,7151106,tBTC/USD,8270532981329,1742159863
115776,7150878,tBTC/USD,8314388985595,1742156744
115714,7150614,tBTC/USD,8271799136395,1742153144
115661,7150475,tBTC/USD,8342777297934,1742151218
115607,7150290,tBTC/USD,8387575781777,1742148699
115605,7150281,tBTC/USD,8248590473151,1742148578
115604,7150273,tBTC/USD,8396951960489,1742148464
115603,7150255,tBTC/USD,8248590473151,1742148219
115598,7150229,tBTC/USD,8396951960489,1742147864
115597,7150208,tBTC/USD,8248590473151,1742147619
115595,7150199,tBTC/USD,8396951960489,1742147504
115578,7150189,tBTC/USD,8248590473151,1742147379
115577,7150179,tBTC/USD,8396951960489,1742147264
115576,7150134,tBTC/USD,8248590473151,1742146658
115571,7150126,tBTC/USD,8396951960489,1742146544
115563,7150096,tBTC/USD,8248590473151,1742146178
115562,7150087,tBTC/USD,8396951960489,1742146064
115545,7150052,tBTC/USD,8248590473151,1742145579
115519,7149995,tBTC/USD,8396951960489,1742144863
115514,7149985,tBTC/USD,8248590473151,1742144739
115513,7149978,tBTC/USD,8396951960489,1742144623
115507,7149931,tBTC/USD,8248590473151,1742144019
115488,7149870,tBTC/USD,8399755925223,1742143182
115472,7149823,tBTC/USD,8248590473151,1742142579
115467,7149814,tBTC/USD,8336574036041,1742142463
115466,7149804,tBTC/USD,8248590473151,1742142339
115463,7149785,tBTC/USD,8336574036041,1742142104
115462,7149776,tBTC/USD,8248590473151,1742141979
115460,7149768,tBTC/USD,8336574036041,1742141864
115428,7149741,tBTC/USD,8248590473151,1742141499
115412,7149722,tBTC/USD,8336636812398,1742141267
115409,7149711,tBTC/USD,8248590473151,1742141139
115244,7148476,tBTC/USD,8252953971789,1742124578
115242,7148468,tBTC/USD,8302727295227,1742124464
115241,7148460,tBTC/USD,8252953971789,1742124338
115236,7148417,tBTC/USD,8303039025240,1742123740
115212,7148035,tBTC/USD,8358135004371,1742118584
115196,7147464,tBTC/USD,8414851336378,1742111024
115195,7147419,tBTC/USD,8360741345443,1742110423
114692,7143289,tBTC/USD,8416401023300,1742054751
114592,7142719,tBTC/USD,8418776598050,1742047178
114591,7142710,tBTC/USD,8364471308068,1742047059
114585,7142676,tBTC/USD,8418687284345,1742046584
114574,7142638,tBTC/USD,8364471308068,1742046098
114573,7142630,tBTC/USD,8439635282251,1742045983
114550,7142590,tBTC/USD,8364471308068,1742045498
114549,7142580,tBTC/USD,8436987642283,1742045384
114546,7142551,tBTC/USD,8364471308068,1742045018
114535,7142489,tBTC/USD,8438515760190,1742044181
114456,7141930,tBTC/USD,8392029666965,1742036624
114438,7141805,tBTC/USD,8348331695042,1742034938
114406,7141600,tBTC/USD,8396499741788,1742032064
114331,7141089,tBTC/USD,8352909445987,1742025219
114330,7141079,tBTC/USD,8398439091217,1742025104
114329,7141069,tBTC/USD,8352909445987,1742024978
114328,7141061,tBTC/USD,8413404615894,1742024864
114327,7141024,tBTC/USD,8352909445987,1742024378
114297,7140775,tBTC/USD,8401262970438,1742021018
114296,7140766,tBTC/USD,8456828654981,1742020904
114278,7140445,tBTC/USD,8405822457439,1742016583
114254,7140272,tBTC/USD,8449485565392,1742014184
114249,7140263,tBTC/USD,8330626774028,1742014058
114234,7140047,tBTC/USD,8438909024730,1742011184
114230,7139991,tBTC/USD,8386592645225,1742010463
114229,7139964,tBTC/USD,8464760250655,1742010103
114199,7139216,tBTC/USD,8420202893336,1742000024
114171,7138931,tBTC/USD,8374740557170,1741996184
114144,7138727,tBTC/USD,8444707486334,1741993426
114080,7138330,tBTC/USD,8401049326255,1741988026
114063,7138027,tBTC/USD,8358585551399,1741983938
113833,7137059,tBTC/USD,8420035266220,1741971098
113831,7137050,tBTC/USD,8300114701564,1741970978
113830,7137041,tBTC/USD,8405208511156,1741970867
113826,7136987,tBTC/USD,8300114701564,1741970139
113821,7136979,tBTC/USD,8444577149998,1741970027
113820,7136968,tBTC/USD,8300114701564,1741969898
113802,7136949,tBTC/USD,8444577149998,1741969669
113797,7136930,tBTC/USD,8300114701564,1741969419
113781,7136874,tBTC/USD,8464792057335,1741968704
113779,7136858,tBTC/USD,8300114701564,1741968458
113777,7136849,tBTC/USD,8456312822731,1741968353
113774,7136820,tBTC/USD,8473426690317,1741967985
113769,7136771,tBTC/USD,8300114701564,1741967258
113764,7136762,tBTC/USD,8526354650651,1741967143
113759,7136745,tBTC/USD,8300114701564,1741966898
113754,7136728,tBTC/USD,8482682362738,1741966664
113681,7136481,tBTC/USD,8290346857545,1741963178
113663,7136426,tBTC/USD,8229866571330,1741962463
113660,7136334,tBTC/USD,8278966342862,1741961138
113450,7135675,tBTC/USD,8335761902342,1741952263
113405,7135455,tBTC/USD,8271813977942,1741949258
113355,7135142,tBTC/USD,8222952938940,1741944938
113354,7135122,tBTC/USD,8268666295550,1741944706
113340,7135023,tBTC/USD,8204959597173,1741943383
113339,7135005,tBTC/USD,8261148683649,1741943144
113287,7134148,tBTC/USD,8200619157453,1741931750
113260,7133595,tBTC/USD,8153125370272,1741924418
113254,7133568,tBTC/USD,8198080528762,1741924072
113253,7133560,tBTC/USD,8156806066135,1741923938
113252,7133552,tBTC/USD,8198080528762,1741923832
113246,7133522,tBTC/USD,8156806066135,1741923458
113244,7133514,tBTC/USD,8198080528762,1741923353
113242,7133496,tBTC/USD,8156806066135,1741923098
113241,7133489,tBTC/USD,8198080528762,1741922993
113240,7133473,tBTC/USD,8156806066135,1741922738
113239,7133465,tBTC/USD,8198080528762,1741922623
113221,7133393,tBTC/USD,8156806066135,1741921658
113220,7133383,tBTC/USD,8202459895011,1741921543
113211,7133270,tBTC/USD,8156806066135,1741919978
113210,7133254,tBTC/USD,8109379098102,1741919743
113207,7133214,tBTC/USD,8178662546233,1741919263
113120,7132772,tBTC/USD,8133966712331,1741913384
113104,7132551,tBTC/USD,8082439409315,1741910378
113099,7132359,tBTC/USD,8129299004063,1741907859
113098,7132351,tBTC/USD,8086210143452,1741907750
113095,7132340,tBTC/USD,8129299004063,1741907621
113049,7131957,tBTC/USD,8052839779849,1741902578
112976,7131804,tBTC/USD,7906730153134,1741900543
112940,7131558,tBTC/USD,8056584603416,1741897183
112915,7131429,tBTC/USD,8010705994751,1741895378
112880,7131163,tBTC/USD,8053696262473,1741891779
112877,7131154,tBTC/USD,8107102036692,1741891660
112875,7131145,tBTC/USD,8060653442341,1741891544
112870,7131138,tBTC/USD,8107102036692,1741891419
112865,7131110,tBTC/USD,8060653442341,1741891074
112863,7131093,tBTC/USD,8107102036692,1741890819
112858,7131082,tBTC/USD,8060653442341,1741890703
112855,7131072,tBTC/USD,8107102036692,1741890579
112853,7131027,tBTC/USD,8040470277264,1741889984
112839,7130967,tBTC/USD,8107102036692,1741889139
112834,7130960,tBTC/USD,7996595339405,1741889036
112832,7130954,tBTC/USD,8107102036692,1741888898
112818,7130925,tBTC/USD,8021013228770,1741888552
112803,7130915,tBTC/USD,8107102036692,1741888418
112798,7130908,tBTC/USD,7993207655793,1741888303
112794,7130887,tBTC/USD,8107102036692,1741888059
112789,7130881,tBTC/USD,8002335475854,1741887943
112760,7130855,tBTC/USD,8107102036692,1741887578
112757,7130848,tBTC/USD,8034318366463,1741887463
112713,7130786,tBTC/USD,8114847980780,1741886623
112659,7130568,tBTC/USD,8068196617538,1741883744
112645,7130542,tBTC/USD,8127561067879,1741883378
112635,7130432,tBTC/USD,8082757783053,1741881940
112632,7130333,tBTC/USD,8106178159228,1741880623
112615,7130281,tBTC/USD,8151584132476,1741879898
112602,7130254,tBTC/USD,8254179828893,1741879543
112596,7130214,tBTC/USD,8151584132476,1741878943
112595,7130205,tBTC/USD,8267784568330,1741878829
112574,7129912,tBTC/USD,8145317789039,1741874738
112547,7129811,tBTC/USD,8233712436218,1741873298
112538,7129777,tBTC/USD,8302449737013,1741872819
112505,7129673,tBTC/USD,8255972978552,1741871378
112490,7129640,tBTC/USD,8209918797416,1741870899
112461,7129590,tBTC/USD,8263678118158,1741870178
